Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Kolkata,West Bengal,India",08/26/2017,27.7,34.0,30.2,25.9,78.84,43.6,11.4,,141.08,,0.08,4.17,0.0,2.5,44.6,999.3,"Light Rain, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/27/2017,26.0,32.0,28.5,25.8,85.61,40.6,16.1,,126.67,,4.08,4.17,0.0,2.3,59.0,999.6,"Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/28/2017,27.0,32.0,28.5,26.0,86.53,40.6,17.2,,141.96,,9.07,16.67,0.0,2.0,69.0,1001.3,"Lightning Without Thunder, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/29/2017,26.0,31.0,27.3,25.8,92.01,40.6,10.3,,132.17,,21.55,16.67,0.0,2.1,65.8,1003.9,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",08/30/2017,26.0,34.0,29.3,26.2,83.89,43.8,11.4,,168.21,,0.0,0.0,0.0,2.2,53.2,1005.0,"Rain, Light Rain, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",08/31/2017,27.0,33.0,28.7,26.5,88.1,43.8,10.3,,173.58,,3.91,8.33,0.0,2.0,60.4,1004.9,"Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/01/2017,24.0,30.5,27.5,26.1,92.24,41.3,15.0,,151.17,,71.09,12.5,0.0,1.9,73.5,1004.0,"Rain, Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/02/2017,25.0,32.0,27.0,25.3,90.9,42.3,9.2,,209.92,,3.59,12.5,0.0,1.9,71.9,1003.5,"Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/03/2017,26.0,34.4,29.7,25.5,79.18,45.3,11.4,,210.67,,0.25,4.17,0.0,2.2,58.5,1004.4,"Sky Coverage Decreasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/04/2017,28.0,36.0,30.4,25.9,77.46,45.3,10.3,,190.38,,0.0,0.0,0.0,2.1,61.0,1005.1,"Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/05/2017,28.0,34.0,29.9,26.9,84.14,47.3,10.3,,164.79,,9.72,4.17,0.0,1.9,52.4,1005.2,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/06/2017,27.9,36.0,31.4,25.9,74.42,44.7,11.4,,171.5,,0.02,4.17,0.0,2.1,42.0,1005.5,"Mist, Thunderstorm Without Precipitation, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",09/07/2017,28.0,36.0,31.0,26.4,77.45,46.3,13.3,,176.08,,0.0,0.0,0.0,2.1,45.7,1005.9,"Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/08/2017,28.0,36.0,30.2,26.3,81.01,44.7,11.4,,221.92,,0.0,0.0,0.0,2.1,54.0,1006.2,"Thunderstorm, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/09/2017,28.0,34.0,30.6,26.2,77.82,45.8,13.9,,220.63,,0.0,0.0,0.0,2.2,52.8,1004.8,"Thunderstorm Without Precipitation, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/10/2017,28.9,34.0,30.5,25.8,76.76,43.6,13.9,,216.67,,0.0,0.0,0.0,2.5,56.0,1006.9,"Lightning Without Thunder, Thunderstorm Without Precipitation, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",09/11/2017,27.0,35.0,30.3,25.7,77.44,43.2,11.4,,216.54,,0.0,0.0,0.0,2.4,59.9,1007.4,"Lightning Without Thunder, Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
